,15,WHEAT,1,INP,,T,,Target,2511, WHEAT & PRODUCTS,
+,972,IND BUFFMEAT,1,,,XXX,,Target,,,
+,973,BIO BUFFMEAT,1,,,XXX,,Target,,,
,974,LAMBS,0,,,XXX,,,,,
,975,LAMB MEAT,0,,,XXX,,,,,
,976,SHEEP,1,INP,,T,,Target,2703,SHEEP,
,977,MUTTON LAMB,1,,OUT,T,,Target,2732,"MEAT & PROD, SHEEP&GOAT",
,978,OFFALS SHEEP,1,,OUT,T,,Target,2736,"OFFALS, EDIBLE",
,979,FAT OF SHEEP,1,INP,OUT,T,,Target,2737,"FATS, ANIMALS, RAW",
,982,SHEEP MILK,1,INP,,T,,Target,2848,MILK & PROD (EXCL BUTTER,
,983,BUTTER SHEEP,1,,OUT,B,w=0,Target,2740,"BUTTER ,GHEE",
,984,SHEEP CHEESE,1,,OUT,B,,,,,
,985,SK MILK SHEE,1,INP,OUT,B,,,,,
,986,SUCKMILK SHE,0,,,XXX,,,,,
,987,"WOOL, GREASY",1,,,XXX,,Target,2746,WOOL (CLEAN EQUIVALENT),
,988,"WOOL,SCOURED",1,,,XXX,,Target,2746,WOOL (CLEAN EQUIVALENT),
,994,GREASE WOOL,1,,,XXX,,Target,2737,"FATS, ANIMALS, RAW",
,995,SHEEPSKINS,1,INP,OUT,T,,Target,2748,HIDES & SKINS,
,996,SKIN W SHEEP,1,INP,OUT,B,,,,,
,997,SKIN D SHEEP,1,,OUT,B,,,,,
,998,SKIN NES SH,1,,OUT,B,,,,,
,999,SKINWOOL SH,1,,OUT,B,,,,,
,1002,KARAKUL SKIN,1,,,XXX,,Target,2748,HIDES & SKINS,
+,1007,WOOL SHODDY,1,,,XXX,,Target,,,
+,1008,HAIR CARDED,1,,,XXX,,Target,,,
+,1009,WOOL WASTE,1,,,XXX,,Target,,,
+,1010,WOOL TOPS,1,,,XXX,,Target,,,
+,1012,IND SHEEMEAT,1,,,XXX,,Target,,,
+,1013,BIO SHEEMEAT,1,,,XXX,,Target,,,
,1014,KIDS,0,,,XXX,,,,,
,1015,KIDS MEAT,0,,,XXX,,,,,
,1016,GOATS,1,INP,,T,,Target,2704,GOATS,
,1017,GOAT MEAT,1,,OUT,T,,Target,2732,"MEAT & PROD, SHEEP&GOAT",
,1018,OFFALS GOATS,1,,OUT,T,,Target,2736,"OFFALS, EDIBLE",
,1019,FAT OF GOATS,1,INP,OUT,T,,Target,2737,"FATS, ANIMALS, RAW",
,1020,GOAT MILK,1,INP,,T,,Target,2848,MILK & PROD (EXCL BUTTER,
,1021,GOAT CHEESE,1,,OUT,B,,,,,
,1022,"BUTTER, GOAT",1,,OUT,B,w=0,Target,2740,"BUTTER ,GHEE",
,1023,SK MILK GOAT,1,INP,OUT,B,,,,,
,1024,SUCKMILK GOA,0,,,XXX,,,,,
,1025,GOATSKINS,1,INP,OUT,T,,Target,2748,HIDES & SKINS,
,1026,SKIN W GOAT,1,INP,OUT,B,,,,,
,1027,SKIN D GOAT,1,,OUT,B,,,,,
,1028,SKIN NES GOA,1,,OUT,B,,,,,
+,1030,FINE GOAT HA,1,,,XXX,,Target,,,
+,1031,COARSE GOA H,1,,,XXX,,Target,,,
+,1032,IND GOATMEAT,1,,,XXX,,Target,,,
+,1033,BIO GOATMEAT,1,,,XXX,,Target,,,
,1034,PIGS,1,INP,,T,,Target,2705,PIGS,
,1035,PIGMEAT,1,INP,OUT,T,,Target,2733,"MEAT & PRODUCTS, PIG",
,1036,OFFALS PIGS,1,,OUT,T,,Target,2736,"OFFALS, EDIBLE",
,1037,FAT PIGS,1,INP,OUT,T,,Target,2737,"FATS, ANIMALS, RAW",
,1038,PORK,1,INP,OUT,B,,,,,
,1039,BACON PIGS,1,,OUT,B,,,,,
,1040,PIG BUT FAT,1,INP,OUT,B,w=0,Target,2737,"FATS, ANIMALS, RAW",
,1041,SAUSAGES PIG,1,,OUT,B,,,,,
,1042,MEAT PR PIG,1,,OUT,B,,,,,
,1043,LARD,1,INP,OUT,B,,,,,
,1044,PIGSKINS,1,INP,OUT,T,,Target,2748,HIDES & SKINS,
,1045,SKIN W PIGS,1,INP,OUT,B,,,,,
,1046,SKIN D PIGS,1,,OUT,B,,,,,
,1047,SKIN NES PIG,1,,OUT,B,,,,,
,1050,SUCKMILK PIG,0,,,XXX,,,,,
+,1055,IND PIGMEAT,1,,,XXX,,Target,,,
+,1056,BIO PIG MEAT,1,,,XXX,,Target,,,
,1057,CHICKENS,1,INP,,T,,Target,2706,POULTRY,
,1058,CHICKEN MEAT,1,INP,OUT,T,,Target,2734,"MEAT & PRODUCTS, POULTRY",
,1059,OFFAL CHICKN,1,,OUT,T,w=0,Target,2736,"OFFALS, EDIBLE",
,1060,FAT LIVER PR,1,,OUT,B,,,,,
,1061,MEAT CD CHCK,1,,OUT,B,,,,,
,1062,HEN EGGS,1,INP,,T,,Target,2744,EGGS & PRODUCTS,
,1063,EGGS L HEN,1,INP,OUT,B,,,,,
,1064,EGGS DRY HEN,1,,OUT,B,,,,,
,1065,FAT POULTRY,1,INP,OUT,T,,Target,2737,"FATS, ANIMALS, RAW",
,1066,FAT R POULTR,1,INP,OUT,B,,,,,
,1067,HEN EGGS NO,0,,,XXX,,,,,
,1068,DUCKS,1,INP,,T,,Target,2706,POULTRY,
,1069,DUCK MEAT,1,,OUT,T,,Target,2734,"MEAT & PRODUCTS, POULTRY",
+,1070,IND DUCKMEAT,1,,,XXX,,Target,,,
+,1071,BIO DUCKMEAT,1,,,XXX,,Target,,,
,1072,GEESE,1,INP,,T,,Target,2706,POULTRY,
,1073,GOOSE MEAT,1,INP,OUT,T,,Target,2734,"MEAT & PRODUCTS, POULTRY",
,1074,OFFALS LIV G,1,,OUT,T,,Target,2736,"OFFALS, EDIBLE",
,1075,OFFALS LIV D,1,,OUT,T,,Target,2736,"OFFALS, EDIBLE",
+,1077,IND GEESMEAT,1,,,XXX,,Target,,,
+,1078,BIO GEESMEAT,1,,,XXX,,Target,,,
,1079,TURKEYS,1,INP,,T,,Target,2706,POULTRY,
,1080,TURKEY MEAT,1,INP,OUT,T,,Target,2734,"MEAT & PRODUCTS, POULTRY",
,1081,OFFALS LIV T,1,,OUT,T,,Target,2736,"OFFALS, EDIBLE",
,1083,PIGEONS OTHE,1,INP,,T,,Target,2706,POULTRY,
+,1084,INDIG OTH PO,1,,,XXX,,Target,,,
+,1085,BIOL OTH POU,1,,,XXX,,Target,,,
+,1087,IND TURKMEAT,1,,,XXX,,Target,,,
+,1088,BIO TURKMEAT,1,,,XXX,,Target,,,
,1089,MEAT POULTRY,1,,OUT,T,,Target,2735,"MEAT & PROD, OTHER ANIM.",
,1091,EGGS POULTRY,1,,,XXX,,Target,2744,EGGS & PRODUCTS,
,1092,OTH EGG (NO),0,,,XXX,,,,,
+,1094,IND CHCKMEAT,1,,,XXX,,Target,,,
+,1095,BIO CHCKMEAT,1,,,XXX,,Target,,,
+,1096,HORSES,1,INP,,T,,Target,,,
,1097,HORSEMEAT,1,,OUT,T,,Target,2735,"MEAT & PROD, OTHER ANIM.",
,1098,OFFALS HORSE,1,,OUT,T,,Target,2736,"OFFALS, EDIBLE",
+,1100,HAIR HORSES,1,,,XXX,,Target,,,
,1102,HORSE HIDES,1,INP,OUT,T,,Target,2748,HIDES & SKINS,
,1103,HIDE W HORSE,1,INP,OUT,B,,,,,
,1104,HIDE D HORSE,1,,OUT,B,,,,,
,1105,HIDE Y HORSE,1,,OUT,B,,,,,
+,1107,ASSES,1,INP,,T,,Target,,,
,1108,MEAT ASSES,1,,OUT,T,,Target,2735,"MEAT & PROD, OTHER ANIM.",
,1109,HIDES ASS FR,1,,OUT,T,,Target,2748,HIDES & SKINS,
+,1110,MULES,1,INP,,T,,Target,,,
,1111,MEAT MULES,1,,OUT,T,,Target,2735,"MEAT & PROD, OTHER ANIM.",
,1112,HIDES MUL FR,1,,OUT,T,,Target,2748,HIDES & SKINS,
,1115,SUCKMILK EQU,0,,,XXX,,,,,
+,1120,IND HORSMEAT,1,,,XXX,,Target,,,
+,1121,BIO HORSMEAT,1,,,XXX,,Target,,,
+,1122,IND ASS MEAT,1,,,XXX,,Target,,,
+,1123,BIO ASS MEAT,1,,,XXX,,Target,,,
+,1124,IND MULEMEAT,1,,,XXX,,Target,,,
+,1125,BIO MULEMEAT,1,,,XXX,,Target,,,
+,1126,CAMELS,1,INP,,T,,Target,,,
,1127,MEAT CAMEL,1,,OUT,T,,Target,2735,"MEAT & PROD, OTHER ANIM.",
,1128,OFFALS CAMEL,1,,OUT,T,,Target,2736,"OFFALS, EDIBLE",
,1129,FAT CAMEL,1,,OUT,T,,Target,2737,"FATS, ANIMALS, RAW",
,1130,CAMEL MILK,1,,,XXX,,Target,2848,MILK & PROD (EXCL BUTTER,
,1131,SUCKMILK CAM,0,,,XXX,,,,,
,1133,HIDES CAMEL,1,INP,OUT,T,,Target,2748,HIDES & SKINS,
,1134,HIDE W CAMEL,1,INP,OUT,B,,,,,
,1135,HIDE D CAMEL,1,,OUT,B,,,,,
,1136,HIDE U CAMEL,1,,OUT,B,,,,,
+,1137,IND CAMLMEAT,1,,,XXX,,Target,,,
+,1138,BIO CAMLMEAT,1,,,XXX,,Target,,,
+,1140,RABBITS,1,INP,,T,,Target,,,
,1141,RABBIT MEAT,1,,OUT,T,,Target,2735,"MEAT & PROD, OTHER ANIM.",
+,1144,RAB MEAT IND,1,,,XXX,,Target,,,
+,1145,RAB MEAT BIO,1,,,XXX,,Target,,,
,1146,RABBIT SKIN,1,,OUT,T,,Target,2748,HIDES & SKINS,
+,1150,OTH RODENTS,1,INP,,T,,Target,,,
,1151,MEAT RODENTS,1,,OUT,T,,Target,2735,"MEAT & PROD, OTHER ANIM.",
+,1154,INDIG RODENT,1,,,XXX,,Target,,,
+,1155,BIOL RODENTS,1,,,XXX,,Target,,,
+,1157,OTH CAMELIDS,1,INP,,T,,Target,,,
,1158,MEAT OTH CAM,1,,OUT,T,,Target,2735,"MEAT & PROD, OTHER ANIM.",
,1159,OFFALS CAMEL,1,,OUT,T,,Target,2736,"OFFALS, EDIBLE",
,1160,FAT OTH CAME,1,,OUT,T,,Target,2737,"FATS, ANIMALS, RAW",
+,1161,INDIG CAMEL,1,,,XXX,,Target,,,
+,1162,BIOL OTH CAM,1,,,XXX,,Target,,,
,1163,GAME MEAT,1,INP,,T,,Target,2735,"MEAT & PROD, OTHER ANIM.",
,1164,MEAT DRY NES,1,,OUT,B,,,,,
,1166,MEAT NES,1,INP,,T,,Target,2735,"MEAT & PROD, OTHER ANIM.",
,1167,OFFALS NES,1,,OUT,T,,Target,2736,"OFFALS, EDIBLE",
,1168,OILS ANIMAL,1,INP,OUT,B,,,,,
,1169,LIVE ANIMAL,0,,,XXX,,,,,
+,1171,ANIMALS NES,1,,,XXX,,Target,,,
,1172,MEAT PR NES,1,,OUT,B,,,,,
,1173,MEAT MEAL,1,,,XXX,,Target,2749,MEAT & BLOOD MEAL,
,1174,FISH MEAL,0,,,XXX,,,,,
,1175,BLOOD MEAL,1,,,XXX,,Target,2749,MEAT & BLOOD MEAL,
,1176,SNAILS NOT S,1,,,XXX,,Target,2735,"MEAT & PROD, OTHER ANIM.",
,1180,SUCKMILK NES,0,,,XXX,,,,,
+,1181,BEEHIVES,1,,,XXX,,Target,,,
,1182,HONEY,1,INP,,T,,Target,2745,HONEY,
+,1183,BEESWAX,1,,,XXX,,Target,,,
,1185,COCOON REEL,1,,,XXX,,Target,2747,SILK,
,1186,"SILK, RAW",1,,,XXX,,Target,2747,SILK,
,1187,COCOON UNR,1,,,XXX,,Target,2747,SILK,
,1195,FUR SKINS,1,,,XXX,,Target,2748,HIDES & SKINS,
,1213,HIDE NES FR,1,INP,OUT,T,,Target,2748,HIDES & SKINS,
,1214,HIDE WS,1,INP,OUT,B,,,,,
,1215,HIDE DS,1,,OUT,B,,,,,
+,1216,HIDE NES,1,,,XXX,,Target,,,
+,1217,LEATHER USED,1,,,XXX,,Target,,,
+,1218,HAIR FINE,1,,,XXX,,Target,,,
+,1219,HAIR COARSE,1,,OUT,T,,Target,,,
,1221,STEARINE,1,,OUT,B,,,,,
,1222,DEGRAS,1,,,XXX,,Target,2737,"FATS, ANIMALS, RAW",
,1223,OILS FISH,0,,,XXX,,,,,
,1225,TALLOW,1,INP,OUT,B,,,,,
+,1232,FOOD PREP,1,,OUT,T,,Target,,,
,1241,LIQUID MARG,1,,OUT,B,,,,,
,1242,MARGARINE,1,,OUT,B,,,,,
,1243,FATS PREP NS,1,INP,OUT,B,,,,,
+,1259,FOOD WASTES,1,,,XXX,,Target,,,
+,1267,AG-IND BYPRD,1,,,XXX,,Target,,,
,1273,CASTOR OIL H,1,,OUT,XXX,,,,,
,1274,OILS BOILED,1,,OUT,B,,,,,
,1275,OILS HYDROGN,1,INP,OUT,B,,,,,
,1276,FATTY ACIDS,1,,OUT,B,,,,,
,1277,RES FATTY S,1,,OUT,B,,,,,
+,1291,ARABIC GUM,1,,,XXX,,Target,,,
+,1292,OTHER RESINS,1,,,XXX,,Target,,,
+,1293,ORG MAT 29,1,,,XXX,,Target,,,
+,1294,SEEDS,1,,,XXX,,Target,,,
+,1295,SPERMACETI,1,,,XXX,,Target,,,
+,1296,WAXES VEG,1,,,XXX,,Target,,,
,1501,FRWTR DIAD F,1,INP,,T,,Target,2761,FRESHWATER FISH & PROD.,
,1502,FRWTR FZ WHL,1,INP,OUT,B,,,,,
,1503,FRWTR FILLET,1,,OUT,B,,,,,
,1504,FRWTR FZ FLT,1,,OUT,B,,,,,
,1505,FRWTR CURED,1,,OUT,B,,,,,
,1506,FRWTR CANNED,1,,OUT,B,,,,,
,1507,FRWTR PR NES,1,,OUT,B,,,,,
,1508,FRWTR MEALS,1,,OUT,B,,,,,
,1509,FRWT BDY OIL,1,,,XXX,,Target,2781,FISH BODY OIL,
,1510,FRWT LVR OIL,1,,,XXX,,Target,2782,FISH LIVER OIL,
,1511,FRWT MEAL OF,1,,,XXX,,Target,2855,FISH MEAL,
,1512,FRESH WATER D,0,,,XXX,,,,,
,1513,FRESH WATER F,0,,,XXX,,,,,
,1514,DMRSL FRESH,1,INP,,T,,Target,2762,DEMERSEAL FISH & PROD.,
,1515,DMRSL FZ WHL,1,INP,OUT,B,,,,,
,1516,DMRSL FILLET,1,,OUT,B,,,,,
,1517,DMRSL FZ FLT,1,INP,OUT,B,,,,,
,1518,DMRSL CURED,1,,OUT,B,,,,,
,1519,DMRSL CANNED,1,,OUT,B,,,,,
,1520,DMRSL PR NES,1,,OUT,B,,,,,
,1521,DMRSL MEALS,1,,OUT,B,,,,,
,1522,DMRS BDY OIL,1,INP,,T,,Target,2781,FISH BODY OIL,
,1523,DMRS LVR OIL,1,INP,,T,,Target,2782,FISH LIVER OIL,
,1524,DMRS MEAL OF,1,,,XXX,,Target,2855,FISH MEAL,
,1525,DEMRSL FISH,0,,,XXX,,,,,
,1526,DEMERSL FISH,0,,,XXX,,,,,
,1527,PELAGIC FRSH,1,INP,,T,,Target,2763,PELAGIC FISH & PRODUCTS,
,1528,PELGC FZ WHL,1,INP,OUT,B,,,,,
,1529,PELGC FILLET,1,,OUT,B,,,,,
,1530,PELGC FZ FLT,1,INP,OUT,B,,,,,
,1531,PELGC CURED,1,,OUT,B,,,,,
,1532,PELGC CANNED,1,,OUT,B,,,,,
,1533,PELGC PR NES,1,,OUT,B,,,,,
,1534,PELGC MEALS,1,,OUT,B,,,,,
,1535,PELG BDY OIL,1,INP,,T,,Target,2781,FISH BODY OIL,
,1536,PELG LVR OIL,1,INP,,T,,Target,2782,FISH LIVER OIL,
,1537,PELG MEAL OF,1,,,XXX,,Target,2855,FISH MEAL,
,1538,SMALL PELGC,0,,,XXX,,,,,
,1539,SMALL PELGC,0,,,XXX,,,,,
,1540,  MARINE NES F,1,INP,,T,,Target,2764,"MARINE FISH, OTH & PROD",
,1541,MARIN FZ WHL,1,INP,OUT,B,,,,,
,1542,MARIN FILLET,1,,OUT,B,,,,,
,1543,MARIN FZ FLT,1,INP,OUT,B,,,,,
,1544,MARIN CURED,1,,OUT,B,,,,,
,1545,MARIN CANNED,1,,OUT,B,,,,,
,1546,MARIN PR NES,1,,OUT,B,,,,,
,1547,MARIN MEALS,1,,OUT,B,,,,,
,1548,MARN BDY OIL,1,,,XXX,,Target,2781,FISH BODY OIL,
,1549,MARN LVR OIL,1,,,XXX,,Target,2782,FISH LIVER OIL,
,1550,MARN MEAL OF,1,,,XXX,,Target,2855,FISH MEAL,
,1551,MARINE FISH,0,,,XXX,,,,,
,1552,MARINE FISH,0,,,XXX,,,,,
,1553,CRSTACEANS F,1,INP,,T,,Target,2765,CRUSTACEANS & PRODUCTS,
,1554,CRSTC FROZEN,1,INP,OUT,B,,,,,
,1555,CRSTC CURED,1,,OUT,B,,,,,
,1556,CRSTC CANNED,1,,OUT,B,,,,,
,1557,CRSTC PR NES,1,,OUT,B,,,,,
,1558,CRSTC MEALS,1,,OUT,B,,,,,
,1559,CRST MEAL OF,1,,,XXX,,Target,2855,FISH MEAL,
,1560,MARINE FISH,0,,,XXX,,,,,
,1561,MARINE FISH,0,,,XXX,,,,,
,1562,MLLUSCS FRSH,1,INP,,T,,Target,w=0,MOLLUSCS OTHER &PRODUCTS,
,1563,MOLSC FROZEN,1,INP,OUT,B,,,,,
,1564,MOLSC CURED,1,,OUT,B,,,,,
,1565,MOLSC CANNED,1,,OUT,B,,,,,
,1566,MOLSC MEALS,1,,OUT,B,,,,,
,1567,MOLS MEAL OF,1,,,XXX,,Target,2855,FISH MEAL,
,1568,MOLLUSCS SCH,0,,,XXX,,,,,
,1569,MARINE FISH,0,,,XXX,,,,,
,1570,CEPHLP FRESH,1,INP,,T,,Target,2766,CEPHALOPODS & PRODUCTS,
,1571,CPHLP FROZEN,1,,OUT,B,,,,,
,1572,CPHLP CURED,1,,OUT,B,,,,,
,1573,CPHLP CANNED,1,,OUT,B,,,,,
,1574,CPHLP PR NES,1,,OUT,B,,,,,
,1575,CPHLP MEALS,1,,OUT,B,,,,,
,1576,CPHL MEAL OF,1,,,XXX,,Target,2855,FISH MEAL,
,1577,SMALL PELGC,0,,,XXX,,,,,
,1578,MARINE FISH,0,,,XXX,,,,,
+,1579,AQUTC MAMMAL,1,,,XXX,,Target,,,
,1580,AQ M MEAT,1,,OUT,T,,Target,2768,AQUATIC MAMMALS MEAT,
,1581,AQ M MEALS,1,,OUT,T,,Target,2855,FISH MEAL,
,1582,AQ M OILS,1,INP,OUT,T,,Target,2781,FISH BODY OIL,
,1583,AQ M PREP NS,1,,OUT,T,,Target,2768,AQUATIC MAMMALS MEAT,
,1584,AQ M MEAL OF,1,,OUT,T,,Target,2855,FISH MEAL,
,1585,FRESHWATER F,0,,,XXX,,,,,
,1586,FRESHWATER F,0,,,XXX,,,,,
,1587,AQUTC ANIM F,1,INP,,T,,Target,2769,AQUATIC ANIMAL OTHERS,
,1588,AQ A CURED,1,,OUT,B,,,,,
,1589,AQ A MEALS,1,,OUT,B,,,,,
,1590,AQ A PREP NS,1,,OUT,B,,,,,
,1591,AQ A MEAL OF,1,,,XXX,,Target,2855,FISH MEAL,
,1592,MOLLUSCS LIV,0,,,XXX,,,,,
,1593,KRILL,0,,,XXX,,,,,
,1594,AQUTC PLANTS,1,INP,,T,,Target,2775,AQUATIC PLANTS & PROD.,
,1595,AQ P DRIED,1,,OUT,B,,,,,
,1596,AQ P PREP NS,1,,OUT,B,,,,,
,1597,SMALL PELGC,0,,,XXX,,,,,
,1598,GUANO,0,,,XXX,,,,,
,1599,FISH TOT VAL,0,,,XXX,,,,,
